article_name,country,revision_id,population,article_quality_est
Laura McLeod-Katjirua,Namibia,779986740,2.541,Start
Lempy Lucas,Namibia,780240233,2.541,Start
Jager Afrikaner,Namibia,781797749,2.541,Start
Jan Jonker Afrikaner,Namibia,781797819,2.541,Stub
Usutuaije Maamberua,Namibia,782432741,2.541,Start
Lucia Witbooi,Namibia,782487405,2.541,Stub
Philemon Moongo,Namibia,782702063,2.541,Start
Margaret Mensah-Williams,Namibia,783424239,2.541,Start
Marlene Mungunda,Namibia,783659445,2.541,Stub
Matheus Shikongo,Namibia,783936425,2.541,Stub
Hendrina Afrikaner,Namibia,785009070,2.541,Stub
Nickey Iyambo,Namibia,785237742,2.541,C
Willem Konjore,Namibia,785239830,2.541,Stub
Christian Afrikaner,Namibia,785267613,2.541,Stub
Manasse ǃNoreseb,Namibia,787159099,2.541,C
Emil Appolus,Namibia,787547117,2.541,Start
Saara Kuugongelwa,Namibia,787813373,2.541,Start
Bernhardt Esau,Namibia,787890930,2.541,Start
John Pandeni,Namibia,788618481,2.541,Start
Loide Kasingo,Namibia,788620617,2.541,Start
Anton von Wietersheim,Namibia,789457805,2.541,Stub
Emma Tuahepa,Namibia,789936651,2.541,Stub
Asser Mbai,Namibia,789979998,2.541,Stub
Piet van der Walt,Namibia,790732456,2.541,Stub
Tom Alweendo,Namibia,790926872,2.541,Stub
Jeremia Nambinga,Namibia,790971471,2.541,Stub
Lucia Basson,Namibia,791521544,2.541,Stub
Monica Geingos,Namibia,792295818,2.541,Stub
Albert Kawana,Namibia,792363345,2.541,Start
Buddy Wentworth,Namibia,792553915,2.541,Stub
Bernadus Swartbooi,Namibia,792730125,2.541,Stub
Sophia Shaningwa,Namibia,793644087,2.541,Stub
Clemens Kapuuo,Namibia,794649810,2.541,C
Joseph Obgeb Jimmy,Namibia,797028914,2.541,Stub
Andreas Shipanga,Namibia,797218947,2.541,C
Hermanus Beukes,Namibia,797219044,2.541,Stub
Elaine Trepper,Namibia,797422099,2.541,Stub
Anton Lubowski,Namibia,797926029,2.541,Start
John Ya-Otto,Namibia,798445586,2.541,Stub
Peya Mushelenga,Namibia,798678085,2.541,Start
Rosa Namises,Namibia,798722629,2.541,Start
Mohammed Stuart,Namibia,799023818,2.541,Stub
David Namwandi,Namibia,799202571,2.541,Start
Dawid Boois,Namibia,799283073,2.541,Start
Nora Schimming-Chase,Namibia,799298806,2.541,Stub
Peter Naholo,Namibia,799511171,2.541,Stub
Monica Nashandi,Namibia,799557543,2.541,C
Sakaria Nashandi,Namibia,799557683,2.541,Stub
Penda Ya Ndakolo,Namibia,799557832,2.541,Stub
Wilfried Emvula,Namibia,799559369,2.541,Stub
Elia Kaiyamo,Namibia,799560238,2.541,Start
Marx Nekongo,Namibia,799561144,2.541,Stub
Priscilla Beukes,Namibia,799566361,2.541,Stub
Philemon Malima,Namibia,799949216,2.541,Start
Rosalia Nghidinwa,Namibia,800002912,2.541,Start
Rudolph Kamburona,Namibia,800014905,2.541,Stub
Samuel Mbambo,Namibia,800067483,2.541,Start
Brendan Simbwaye,Namibia,800092405,2.541,Start
First Lady of Namibia,Namibia,800356701,2.541,Stub
Doreen Sioka,Namibia,800360997,2.541,Start
Steve Bezuidenhout,Namibia,800697620,2.541,Stub
Erastus Uutoni,Namibia,801845003,2.541,Stub
Pendukeni Iivula-Ithana,Namibia,803055843,2.541,C
Nehale Mpingana,Namibia,803403039,2.541,Start
John Mabuku,Namibia,804447986,2.541,Stub
Libertina Amathila,Namibia,804939484,2.541,Start
Frans Indongo,Namibia,804964495,2.541,Start
Eric Biwa,Namibia,804964895,2.541,Stub
Steve Mogotsi,Namibia,805008003,2.541,Stub
Clara Bohitile,Namibia,805008074,2.541,Start
Michael Goreseb,Namibia,805053642,2.541,Stub
Lydia Katjita,Namibia,805054018,2.541,Start
Asser Kuveri Kapere,Namibia,805055267,2.541,Start
Immanuel Ngatjizeko,Namibia,805120872,2.541,Start
Elijah Ngurare,Namibia,805772941,2.541,Start
Sacky Shanghala,Namibia,805855320,2.541,Start
Angelika Muharukua,Namibia,805981237,2.541,Start
Martin Andjaba,Namibia,806653470,2.541,Stub
Jonker Afrikaner,Namibia,806995404,2.541,Start
Kanuni (hompa),Namibia,807120122,2.541,Start
Gustaphine Tjombe,Namibia,807168546,2.541,Stub
Lulwa Al Awadhi,Bahrain,707206006,1.465,Start
Mohamed Ali Hasan Ali,Bahrain,717923332,1.465,Stub
Faisal al-Hamar,Bahrain,719662720,1.465,Stub
Ibrahim ibn Khalifa Al Khalifa,Bahrain,719662729,1.465,Stub
Isa bin Abdulrahman Al Hammadi,Bahrain,731093123,1.465,Start
Al-Ala'a Al-Hadrami,Bahrain,737058200,1.465,Start
Ebrahim Daoud Nonoo,Bahrain,740710044,1.465,Stub
Nabeel bin Yaqub Al-Hamar,Bahrain,750427135,1.465,Stub
Nazar Al Baharna,Bahrain,758080025,1.465,Start
Ahmed ibn Muhammad ibn Khalifa,Bahrain,763340800,1.465,Stub
Fahmi al-Jowder,Bahrain,769279864,1.465,Stub
Jameel Humadan,Bahrain,770509288,1.465,Start
Hamad ibn Isa Al Khalifa (1872–1942),Bahrain,774002573,1.465,Start
Munira Fakhro,Bahrain,779428388,1.465,Start
Nancy Khedouri,Bahrain,779428554,1.465,Stub
Lateefa Al Gaood,Bahrain,783103566,1.465,Stub
Nada Haffadh,Bahrain,783745282,1.465,Start
"Salman, Crown Prince of Bahrain",Bahrain,784266697,1.465,C
Bahrain election 2006 women candidates,Bahrain,787282709,1.465,C
Munzir ibn Sawa Al Tamimi,Bahrain,787348668,1.465,Start
Abdulhussain bin Ali Mirza,Bahrain,787403141,1.465,Stub
Abdullatif Al-Mahmood,Bahrain,787407414,1.465,Stub
Alees Samaan,Bahrain,788248398,1.465,Start
Uyunid dynasty,Bahrain,790768923,1.465,Start
Usfurids,Bahrain,790769233,1.465,Stub
Abdullah bin Hamad bin Isa Al Khalifa,Bahrain,792844397,1.465,C
Isa Qassim,Bahrain,794022737,1.465,C
Abdulrahman al-Nuaimi,Bahrain,796886151,1.465,Start
Essam Khalaf,Bahrain,797822138,1.465,Stub
Jarwanid dynasty,Bahrain,798370570,1.465,Start
Isa bin Salman Al Khalifa,Bahrain,800821174,1.465,C
Abu Sa'id al-Jannabi,Bahrain,801411288,1.465,Stub
Salman bin Hamad Al Khalifa I,Bahrain,801740325,1.465,Start
Abu Tahir al-Jannabi,Bahrain,802383058,1.465,C
Line of succession to the Bahraini throne,Bahrain,803112678,1.465,Start
Kamal Ahmed (politician),Bahrain,803597329,1.465,Stub
Hamad bin Isa Al Khalifa,Bahrain,804322671,1.465,C
King of Bahrain,Bahrain,804732016,1.465,Start
House of Khalifa,Bahrain,806050123,1.465,C
Qarmatians,Bahrain,807088708,1.465,C
Houda Nonoo,Bahrain,807336927,1.465,C
Isa ibn Ali Al Khalifa,Bahrain,807354494,1.465,Start
Randolph Beazer,Antigua and Barbuda,707317818,0.098,Stub
Charles Henry Major,Antigua and Barbuda,737168055,0.098,Start
Wilfred Jacobs,Antigua and Barbuda,748271419,0.098,Stub
William Frederick Haynes Smith,Antigua and Barbuda,753896405,0.098,Stub
Benjamin Pine,Antigua and Barbuda,756356311,0.098,Start
Jacqui Quinn-Leandro,Antigua and Barbuda,762082122,0.098,Start
Studiation Brown,Antigua and Barbuda,767606310,0.098,Stub
Tim Hector,Antigua and Barbuda,770000631,0.098,Start
Bernard Percival,Antigua and Barbuda,772082591,0.098,Stub
Harold Lovell,Antigua and Barbuda,772583198,0.098,Start
Hazelyn Francis,Antigua and Barbuda,774239918,0.098,Stub
James Carlisle,Antigua and Barbuda,780318515,0.098,C
Vere Bird,Antigua and Barbuda,780472655,0.098,C
Louise Lake-Tack,Antigua and Barbuda,784776680,0.098,Start
Lester Bird,Antigua and Barbuda,787006425,0.098,C
Baldwin Spencer,Antigua and Barbuda,794379535,0.098,C
Governor-General of Antigua and Barbuda,Antigua and Barbuda,799329240,0.098,Start
Rodney Williams (governor-general),Antigua and Barbuda,799334327,0.098,C
Prime Minister of Antigua and Barbuda,Antigua and Barbuda,799401883,0.098,Start
"Government House, Antigua and Barbuda",Antigua and Barbuda,799600595,0.098,Stub
George Walter,Antigua and Barbuda,799633100,0.098,Start
John Lyons (Antiguan politician),Antigua and Barbuda,802661745,0.098,C
Gaston Browne,Antigua and Barbuda,804874780,0.098,C
Monarchy of Antigua and Barbuda,Antigua and Barbuda,805395191,0.098,C
Abraha Kassa,Eritrea,707359267,3.546,Stub
Ibrahim Harun,Eritrea,707576885,3.546,Stub
Mohammed Saeed Nawed,Eritrea,723260380,3.546,Stub
Girma Asmerom,Eritrea,790007148,3.546,Stub
Tedla Bairu,Eritrea,790007182,3.546,Stub
Fozia Hashim,Eritrea,790007325,3.546,Stub
Selma Hassan,Eritrea,790007329,3.546,Stub
Abraham Kidane,Eritrea,790007338,3.546,Stub
Askalu Menkerios,Eritrea,790007346,3.546,Stub
Amna Nurhusein,Eritrea,790007350,3.546,Stub
Worku Tesfamichael,Eritrea,790007416,3.546,Stub
Berhane Habtemariam,Eritrea,791139180,3.546,Stub
Aster Yohannes,Eritrea,793495374,3.546,Start
Aster Fissehatsion,Eritrea,793495557,3.546,Start
Abdulkadir Kebire,Eritrea,794185774,3.546,C
Ambaye Wolde Mariam,Eritrea,798423270,3.546,C
Rodrigo Asturias,Guatemala,707847723,18.066,Start
Pedro Molina Mazariegos,Guatemala,710547821,18.066,Stub
César Montenegro Paniagua,Guatemala,712046032,18.066,Start
Mario Sandoval Alarcón,Guatemala,712046890,18.066,Stub
Luis Francisco Ortega Menaldo,Guatemala,712792282,18.066,Stub
Eduardo Cáceres,Guatemala,714212487,18.066,Stub
Clemente Marroquín,Guatemala,714212522,18.066,Stub
José Bernardo Escobar,Guatemala,716161165,18.066,Stub
Juan Antonio Martínez,Guatemala,716161498,18.066,Stub
José Alfonso Cabrera,Guatemala,719644218,18.066,Stub
Jorge García Granados,Guatemala,720595395,18.066,Start
Oscar Valentín Leal Caal,Guatemala,721141658,18.066,Stub
Mario Roberto Paz,Guatemala,722951661,18.066,Stub
Roberto Sagastume Pinto,Guatemala,727199097,18.066,Stub
Carlos Castillo Medrano,Guatemala,732283089,18.066,Stub
Luis Batres Juarros,Guatemala,737258875,18.066,C
José Francisco Barrundia,Guatemala,738618920,18.066,Start
Eduardo Suger,Guatemala,739309553,18.066,Stub
Roberto Herrera Ibarguen,Guatemala,741064305,18.066,Stub
Rafael Castillo Valdez,Guatemala,741815434,18.066,Stub
José Batres Montúfar,Guatemala,745849722,18.066,Start
Aldana Sandoval,Guatemala,747700942,18.066,Start
Fritz García Gallont,Guatemala,748060170,18.066,Stub
Ricardo Bueso,Guatemala,748141515,18.066,Stub
Amílcar Méndez Urízar,Guatemala,749355271,18.066,Stub
Mariano Rivera Paz,Guatemala,753360584,18.066,FA
Mario Monteforte Toledo,Guatemala,758710553,18.066,Start
Vinicio Gómez,Guatemala,760271255,18.066,Start
Manuel Francisco Pavón Aycinena,Guatemala,762482100,18.066,GA
Jaime Hernández Méndez,Guatemala,764506358,18.066,Stub
Jorge Carpio Nicolle,Guatemala,764642347,18.066,C
Arturo Herbruger,Guatemala,767490664,18.066,Stub
Sandra Torres (politician),Guatemala,769727330,18.066,C
Ramiro Ponce Monroy,Guatemala,773619205,18.066,Stub
Jorge Toriello Garrido,Guatemala,774879918,18.066,Stub
Catarina Castor,Guatemala,775279792,18.066,Stub
Joaquín Méndez,Guatemala,776779413,18.066,Start
Sandra Morán,Guatemala,776925896,18.066,Stub
Harold Caballeros,Guatemala,777278879,18.066,C
Otilia Lux,Guatemala,788022758,18.066,Stub
Manuel Colom Argueta,Guatemala,788264231,18.066,C
Amildo Morales,Guatemala,788874056,18.066,Stub
Bernardo Alvarado Monzón,Guatemala,791180527,18.066,Stub
Víctor Manuel Gutiérrez,Guatemala,792110021,18.066,Stub
Carlos Quinteros,Guatemala,793183530,18.066,Stub
Luis Alberto Flores Asturias,Guatemala,793517152,18.066,Stub
Juan Francisco Reyes,Guatemala,793591958,18.066,Stub
Rafael Espada,Guatemala,793616142,18.066,Start
Haroldo Rodas,Guatemala,793616726,18.066,Stub
José María Reina Barrios,Guatemala,794973673,18.066,C
Juan Alfonso Fuentes Soria,Guatemala,796622701,18.066,Stub
Héctor Gramajo,Guatemala,798265661,18.066,Start
"Harris Whitbeck, Sr.",Guatemala,799716634,18.066,Stub
Jacobo Arbenz Villanova,Guatemala,799801128,18.066,Start
Rafael Spinola,Guatemala,799877097,18.066,GA
Ronaldo Cecilio Leiva,Guatemala,800000611,18.066,Stub
Óscar Mendoza Azurdia,Guatemala,800471924,18.066,Stub
Roxana Baldetti,Guatemala,800530186,18.066,C
Otto Pérez Molina,Guatemala,800693673,18.066,GA
José Milla y Vidaurre,Guatemala,801905553,18.066,GA
Mariano de Aycinena y Piñol,Guatemala,801967990,18.066,GA
Juan José de Aycinena y Piñol,Guatemala,801968694,18.066,C
Alejandro Maldonado,Guatemala,802735222,18.066,C
Alberto Fuentes Mohr,Guatemala,802830603,18.066,Start
Zury Ríos,Guatemala,803977784,18.066,C
Enrique Peralta Azurdia,Guatemala,803978304,18.066,Stub
Guillermo Flores Avendaño,Guatemala,803978416,18.066,Stub
Luis Arturo González López,Guatemala,803978640,18.066,Start
Ángel Aníbal Guevara,Guatemala,803978866,18.066,Stub
Gustavo Adolfo Espina Salguero,Guatemala,803978925,18.066,Stub
Kjell Eugenio Laugerud García,Guatemala,805336575,18.066,Start
Alfonso Portillo,Guatemala,805375569,18.066,C
Óscar Berger,Guatemala,805375586,18.066,Start
Álvaro Colom,Guatemala,805375663,18.066,Start
Fernando Carrera,Guatemala,805396405,18.066,C
Jafeth Cabrera,Guatemala,805410543,18.066,Start
Roberto Carpio,Guatemala,805502597,18.066,Stub
Carlos Castillo Armas,Guatemala,805625008,18.066,FA
Nineth Montenegro,Guatemala,806553848,18.066,Start
Guillermo Pineda,Guatemala,806980105,18.066,Start
Rosalina Tuyuc,Guatemala,807052705,18.066,Start
Eduardo Stein,Guatemala,807255358,18.066,Stub
Rigoberta Menchú,Guatemala,807258528,18.066,C
Juvénal Uwilingiyimana,Rwanda,708417452,12.952,Start
Prosper Mugiraneza,Rwanda,715645737,12.952,Stub
Jean de Dieu Kamuhanda,Rwanda,716059737,12.952,Start
Félicien Gatabazi,Rwanda,744899541,12.952,Start
Callixte Kalimanzira,Rwanda,748848342,12.952,Stub
Patrick Karegeya,Rwanda,749977994,12.952,Start
André Kagwa Rwisereka,Rwanda,751918259,12.952,Start
Charles Ntakirutinka,Rwanda,752918810,12.952,Start
Agnes Mukabaranga,Rwanda,762409626,12.952,Start
List of awards and honours bestowed upon Paul Kagame,Rwanda,766197822,12.952,C
Jeanne Mujawamariya,Rwanda,776370392,12.952,Start
Joseph Sebarenzi,Rwanda,777536842,12.952,Start
Charles Murigande,Rwanda,784923277,12.952,Start
Seth Sendashonga,Rwanda,785108120,12.952,B
Jean Kambanda,Rwanda,786432386,12.952,C
Froduald Karamira,Rwanda,786443241,12.952,Start
Callixte Nzabonimana,Rwanda,787288185,12.952,Start
Tharcisse Renzaho,Rwanda,787378028,12.952,Start
Romain Murenzi,Rwanda,789781594,12.952,Start
Béatrice Nirere,Rwanda,789802673,12.952,Start
Rose Mukantabana,Rwanda,789802705,12.952,Start
Pauline Nyiramasuhuko,Rwanda,789802734,12.952,B
Victoire Ingabire Umuhoza,Rwanda,789802808,12.952,C
Rosemary Museminali,Rwanda,789802907,12.952,C
Agathe Habyarimana,Rwanda,789803136,12.952,Start
Agnès Ntamabyaliro Rutagwera,Rwanda,790009004,12.952,Stub
Anne-Marie Kantengwa,Rwanda,790009018,12.952,Stub
Bernard Ntaganda,Rwanda,790009033,12.952,Stub
Daphrose Gahakwa,Rwanda,790009042,12.952,Stub
Emmanuel Habyarimana,Rwanda,790009048,12.952,Stub
Jean de Dieu Ntiruhungwa,Rwanda,790009085,12.952,Stub
Jean-Baptiste Gatete,Rwanda,790009087,12.952,Start
Jérôme Bicamumpaka,Rwanda,790009091,12.952,Stub
Lando Ndasingwa,Rwanda,790009111,12.952,Start
Prosper Higiro,Rwanda,790009114,12.952,Stub
Theogene Rudasingwa,Rwanda,790009116,12.952,Stub
Augustin Bizimana,Rwanda,790142861,12.952,Stub
Augustin Ngirabatware,Rwanda,790143772,12.952,Start
Joy Mukanyange,Rwanda,790246948,12.952,Start
Anastase Gasana,Rwanda,791676386,12.952,Stub
Dominique Mbonyumutwa,Rwanda,793207168,12.952,Start
Jean Damascene Ntawukuriryayo,Rwanda,793946113,12.952,Start
Frank Habineza,Rwanda,794209191,12.952,Start
Christophe Bazivamo,Rwanda,794213425,12.952,Stub
Ange Kagame,Rwanda,794228811,12.952,C
List of Presidents of Rwanda,Rwanda,794273071,12.952,Start
Stella Ford Mugabo,Rwanda,795032397,12.952,Start
Grégoire Kayibanda,Rwanda,796202296,12.952,Start
Aloisea Inyumba,Rwanda,796953138,12.952,C
Protais Zigiranyirazo,Rwanda,796954236,12.952,Start
André Ntagerura,Rwanda,796969975,12.952,Stub
Jeannette Kagame,Rwanda,797221138,12.952,Start
Valentine Rugwabiza,Rwanda,798289991,12.952,Start
Espérance Nyirasafari,Rwanda,798403361,12.952,Start
Julienne Uwacu,Rwanda,798413243,12.952,Start
Bernard Makuza,Rwanda,798467682,12.952,Start
Pierre Habumuremyi,Rwanda,798467708,12.952,Start
Dismas Nsengiyaremye,Rwanda,798467876,12.952,Stub
Prime Minister of Rwanda,Rwanda,798467972,12.952,Start
James Musoni,Rwanda,799309955,12.952,Start
Tharcisse Karugarama,Rwanda,799451354,12.952,Stub
Patrick Mazimhaka,Rwanda,799472311,12.952,C
Anastase Murekezi,Rwanda,800014473,12.952,Stub
Sylvestre Nsanzimana,Rwanda,800736705,12.952,Stub
Pierre-Célestin Rwigema,Rwanda,800818795,12.952,Start
Francine Tumushime,Rwanda,800888594,12.952,Start
Rosemary Mbabazi,Rwanda,800888705,12.952,Start
Clare Akamanzi,Rwanda,800964757,12.952,Start
Fanfan Rwanyindo Kayirangwa,Rwanda,801089193,12.952,Start
Jean-Philbert Nsengimana,Rwanda,801288668,12.952,Start
Francis Kaboneka,Rwanda,801296212,12.952,Start
Gérardine Mukeshimana,Rwanda,801296514,12.952,Start
Louise Mushikiwabo,Rwanda,801296810,12.952,C
Johnston Busingye,Rwanda,801298278,12.952,Start
Diane Gashumba,Rwanda,801298466,12.952,Start
Judith Uwizeye,Rwanda,801298694,12.952,Start
Marie-Solange Kayisire,Rwanda,801299051,12.952,Stub
Vincent Munyeshyaka,Rwanda,801312402,12.952,Start
Édouard Karemera,Rwanda,801365078,12.952,Stub
Thomas Nahimana,Rwanda,801458062,12.952,Start
Édouard Ngirente,Rwanda,801993591,12.952,Start
Vincent Biruta,Rwanda,802005348,12.952,Start
Théodore Sindikubwabo,Rwanda,802109305,12.952,Start
Juvénal Habyarimana,Rwanda,802200294,12.952,C
Papias Malimba Musafiri,Rwanda,802353637,12.952,Start
Augustin Iyamuremye,Rwanda,802499965,12.952,Stub
Pasteur Bizimungu,Rwanda,802677491,12.952,C
Germaine Kamayirese,Rwanda,802694017,12.952,Start
Diane Rwigara,Rwanda,802792491,12.952,C
Richard Sezibera,Rwanda,803612787,12.952,C
Marcel Gatsinzi,Rwanda,803652448,12.952,Start
John Rwangombwa,Rwanda,803785611,12.952,Start
Jacques Bihozagara,Rwanda,803868218,12.952,Start
Faustin Twagiramungu,Rwanda,804070511,12.952,Stub
Alvera Mukabaramba,Rwanda,804436711,12.952,Start
Odette Nyiramilimo,Rwanda,804464577,12.952,Stub
Claver Gatete,Rwanda,804579802,12.952,Start
Paul Kagame,Rwanda,806007566,12.952,FA
Agathe Uwilingiyimana,Rwanda,806161276,12.952,C
Agnes Binagwaho,Rwanda,806345919,12.952,C
Monique Nsanzabaganwa,Rwanda,806645308,12.952,Start
Faustin Rucogoza,Rwanda,806700201,12.952,Stub
Jeanne d’Arc Debonheur,Rwanda,806785264,12.952,Start
Silas Lwakabamba,Rwanda,807333725,12.952,Start
Onalsyn Zhumabekov,Kazakhstan,709332979,18.732,C
Nurlan Iskakov,Kazakhstan,709333345,18.732,Stub
Temirkhan Dosmukhanbetov,Kazakhstan,709333472,18.732,Stub
Oralbay Abdykarimov,Kazakhstan,709333563,18.732,C
Rashid Tusupbekov,Kazakhstan,709333730,18.732,Stub
Yurii Khitrin,Kazakhstan,709339604,18.732,Stub
Anatoly Dernovoi,Kazakhstan,709375477,18.732,Stub
Oralbeg Abdu Kerimovic,Kazakhstan,709447819,18.732,Stub
Berdibek Saparbayev,Kazakhstan,712783326,18.732,Stub
Turar Ryskulov,Kazakhstan,715554171,18.732,Stub
Adil Shayakhmetov,Kazakhstan,717789090,18.732,Stub
Arken Arystanov,Kazakhstan,719482904,18.732,Stub
Musabek Alimbekov,Kazakhstan,720942642,18.732,Stub
Vladimir Bozhko,Kazakhstan,720953966,18.732,Stub
Talgat Ermegiyaev,Kazakhstan,720985552,18.732,Stub
Kalmukhanbet Kassymov,Kazakhstan,721294882,18.732,Stub
Baurzhan Abdishev,Kazakhstan,727374573,18.732,Start
Vladimir Shkolnik,Kazakhstan,737073261,18.732,Stub
First Lady of Kazakhstan,Kazakhstan,737555024,18.732,Stub
Sara Nazarbayeva,Kazakhstan,737633752,18.732,Start
Zhenis Kassymbek,Kazakhstan,746167592,18.732,Stub
Bakhytzhan Zhumagulov,Kazakhstan,748418228,18.732,Stub
Zhanseit Tuymenbayev,Kazakhstan,748997755,18.732,Stub
Bulat Aqchulaqov,Kazakhstan,750187621,18.732,Stub
Nurbank murder case,Kazakhstan,759703961,18.732,C
Bakhyt Sultanov,Kazakhstan,763858542,18.732,Stub
Ermukhamet Ertysbayev,Kazakhstan,768907975,18.732,C
Kanat Saudabayev,Kazakhstan,771435404,18.732,Start
Kairat Kelimbetov,Kazakhstan,773074208,18.732,Start
Kanat Bozumbayev,Kazakhstan,777980659,18.732,Stub
Asset Issekeshev,Kazakhstan,778214580,18.732,Stub
Azat Peruashev,Kazakhstan,779074220,18.732,Stub
Zagipa Baliyeva,Kazakhstan,779370383,18.732,Stub
Gulzhan Karagusova,Kazakhstan,779370456,18.732,Start
Natalya Korzhova,Kazakhstan,779370500,18.732,Start
Byrganym Aitimova,Kazakhstan,779370668,18.732,Stub
Marat Aldangorovich Sarsembaev,Kazakhstan,783314926,18.732,C
Rashid Nugmanov,Kazakhstan,783316831,18.732,Start
Abish Kekilbayev,Kazakhstan,787430167,18.732,C
Akhmetzhan Yessimov,Kazakhstan,788685633,18.732,Start
Vladimir Kozlov (politician),Kazakhstan,788707018,18.732,C
Bolat Zhamishev,Kazakhstan,789446091,18.732,Stub
Askar Myrzakhmetov,Kazakhstan,789946902,18.732,Stub
Askar Zhumagaliyev,Kazakhstan,789946935,18.732,Stub
Zhanar Aitzhanova,Kazakhstan,792822865,18.732,Stub
Yerzhan Ashikbayev,Kazakhstan,792951884,18.732,Stub
Adilbek Zhaksybekov,Kazakhstan,795047660,18.732,C
Amangeldy Shabdarbayev,Kazakhstan,795362990,18.732,Start
Rauan Kenzhekhanuly,Kazakhstan,795977935,18.732,Start
Nygmet Nurmakov,Kazakhstan,796193664,18.732,Stub
Aslan Musin,Kazakhstan,797008293,18.732,Start
Bektas Beknazarov,Kazakhstan,797506808,18.732,Stub
Marat Tazhin,Kazakhstan,797881785,18.732,C
Sagadat Nurmagambetov,Kazakhstan,798439598,18.732,C
Kuanyshbek Yessekeev,Kazakhstan,798561903,18.732,Start
Igor Rogov,Kazakhstan,798588600,18.732,Start
Daniyal Akhmetov,Kazakhstan,798903610,18.732,C
Dariga Nazarbayeva,Kazakhstan,798960856,18.732,Start
List of leaders of Kazakhstan,Kazakhstan,799792910,18.732,Start
Rakhat Aliyev,Kazakhstan,799940418,18.732,B
Sauat Mynbayev,Kazakhstan,800426126,18.732,Start
Grigori Marchenko,Kazakhstan,800661220,18.732,C
Mukhtar Kul-Mukhammed,Kazakhstan,800663622,18.732,Start
Oleg Soskovets,Kazakhstan,800663985,18.732,Stub
